Sales Date,SKU Name,SKU ID,City,Brand Name,Manufacturer ID,Manufacturer Name,SKU Category,Quantity,GMV
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Sonipat,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Ahmedabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,SAS Nagar,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Delhi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,7,5193
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Surat,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Indore,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Jaipur,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Kochi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Ghaziabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,1,799
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Mysuru,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Hyderabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,6,4694
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Rajkot,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Guntur,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Bengaluru,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,4,3196
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Nashik,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Faridabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,1,799
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Chandigarh,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Mumbai,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,11,8789
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Bhiwadi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Gurugram,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,0158caf9-fc39-4204-b53c-4ee08fefef41,Noida,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,1,799
01-01-2025,The Good Bug Kombucha - Strawberry Ginger 300.0 MILLILITRE,2cc3a350-0744-4b60-a8a6-7f7483c16f4f,Bengaluru,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,"Tea, Coffee & More",0,0
01-01-2025,The Good Bug Kombucha - Strawberry Ginger 300.0 MILLILITRE,2cc3a350-0744-4b60-a8a6-7f7483c16f4f,Hyderabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,"Tea, Coffee & More",,
01-01-2025,The Good Bug Kombucha - Strawberry Ginger 300.0 MILLILITRE,2cc3a350-0744-4b60-a8a6-7f7483c16f4f,Kochi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,"Tea, Coffee & More",,
01-01-2025,The Good Bug Kombucha - Original 350.0 MILLILITRE,34c3b6fa-8e6f-40d4-b97d-b87b9c239af0,Kochi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,"Tea, Coffee & More",,
01-01-2025,The Good Bug Kombucha - Original 350.0 MILLILITRE,34c3b6fa-8e6f-40d4-b97d-b87b9c239af0,Bengaluru,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,"Tea, Coffee & More",3,525
01-01-2025,The Good Bug Kombucha - Original 350.0 MILLILITRE,34c3b6fa-8e6f-40d4-b97d-b87b9c239af0,Hyderabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,"Tea, Coffee & More",,
01-01-2025,The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc,Kochi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,"Tea, Coffee & More",,
01-01-2025,The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc,Hyderabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,"Tea, Coffee & More",1,175
01-01-2025,The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc,Bengaluru,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,"Tea, Coffee & More",4,700
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Gurugram,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Meerut,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Hyderabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Mumbai,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Ghaziabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Bhiwadi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Chandigarh,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Faridabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Kochi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Noida,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Delhi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,b6d5b177-dc20-49e8-8b5b-150a43fabb44,Bengaluru,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Delhi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,1,699
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Noida,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Gurugram,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Lucknow,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,SAS Nagar,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Gorakhpur,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Chennai,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Vellore,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Tumkuru,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Surat,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Hisar,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Hyderabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,1,699
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Sonipat,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Jaipur,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Mysuru,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Agra,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Hubballi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Belgavi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Kochi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Tiruchirappalli,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Coimbatore,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Indore,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Chandigarh,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Ghaziabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,2,1398
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Nagpur,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Mumbai,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,2,1398
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Bengaluru,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,1,699
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Kanpur,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Faridabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,bbd58c16-8e94-44d0-b1b9-90a584cf3379,Bhiwadi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Pharma & Wellness,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Bhiwadi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Jaipur,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Kochi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Bengaluru,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Hisar,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Faridabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Sonipat,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Hyderabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,SAS Nagar,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Chandigarh,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Noida,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Mysuru,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Mumbai,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Meerut,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Delhi,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
01-01-2025,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,c1675ef5-59dc-4f37-80f7-89f412543323,Ghaziabad,The Good Bug,2341a381-fc63-4d0f-88b6-cab474c44ed1,Sundyota Numadis Probioceuticals Pvt. Ltd.,Munchies,,
